pl_name,disc_year,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_bmasse,pl_dens,pl_eqt,pl_insol,pl_orbeccen,pl_orbincl,st_teff,st_rad,st_mass,st_lum,st_age,sy_dist
"CoRoT-36 b",2022,"Transit",5.61653100000,0.0660000000,15.80466279,2.16123316760000e+02,216.12331676,0.250000,1567.00,,0.000000,85.83000,6730.00,1.520000,1.320000,0.81257,2.1000,925.95800000
"TOI-561 d",2020,"Transit",25.71268000000,0.1587000000,2.61500000,1.33300000000000e+01,13.33000000,4.100000,600.00,21.2000,0.111000,89.51000,5342.00,0.843000,0.806000,-0.28233,16.1000,85.79900000
"HD 110113 b",2021,"Transit",2.54100000000,0.0350000000,2.05000000,4.55000000000000e+00,4.55000000,2.900000,1371.00,735.4900,0.093000,87.69000,5732.00,0.968000,0.997000,-0.03235,4.0000,106.30700000
"Kepler-277 b",2013,"Transit",17.32400000000,0.1416800000,2.92000000,8.73000000000000e+01,87.30000000,9.200000,964.00,198.2450,0.000000,86.03000,5946.00,1.690000,1.120000,0.56791,3.8900,976.64300000
"TOI-544 b",2022,"Transit",1.54835200000,0.0225000000,2.01800000,2.89000000000000e+00,2.89000000,1.930000,999.00,240.1950,0.000000,,4169.00,0.623000,0.631000,-0.90049,9.0000,41.11660000
"HD 69123 b",2022,"Radial Velocity",1193.30000000000,2.4820000000,13.10000000,9.82089777630000e+02,982.08977763,2.400000,,,0.190000,70.00000,4842.00,7.720000,1.680000,1.46997,,75.11600000
"TOI-1478 b",2021,"Transit",10.18021170000,0.0818000000,11.99360935,2.79688998160000e+02,279.68899816,0.880000,918.00,261.0130,0.055000,87.63000,5597.00,1.048000,0.947000,-0.01278,9.1000,152.89200000
"WASP-93 b",2016,"Transit",2.73253210000,0.0421100000,17.90077300,4.67210100000000e+02,467.21010000,0.479000,1942.00,2531.1336,0.000000,81.18000,6700.00,1.524000,1.334000,0.61784,0.7000,370.28400000
"TOI-5678 b",2023,"Transit",47.73022000000,0.2490000000,4.91000000,2.00000000000000e+01,20.00000000,0.928000,513.00,3.8369,0.140000,89.83000,5485.00,0.938000,0.905000,-0.13069,8.5000,165.39300000
"LP 261-75 b",2006,"Imaging",,450.0000000000,12.10000000,6.67439654700000e+03,6674.39654700,20.700000,1500.00,,,,3138.00,0.308000,0.220000,-2.08618,0.1500,33.92800000
"TOI-1203 b",2025,"Radial Velocity",4.15728880000,0.0486900000,1.52000000,3.51000000000000e+00,3.51000000,5.480000,1361.20,572.2000,0.067000,84.29000,5737.00,1.179000,0.886000,0.12977,12.5000,64.99430000
"HIP 29442 d",2023,"Radial Velocity",6.42957500000,0.0673000000,1.53800000,5.14000000000000e+00,5.14000000,11.000000,920.00,203.0000,,88.90000,5289.00,0.980000,0.901000,-0.14921,11.2000,68.19200000
"Kepler-279 c",2013,"Transit",35.73600000000,0.2236000000,4.30000000,4.94000000000000e+01,49.40000000,0.300000,774.00,60.1570,0.000000,87.09000,6689.45,1.070000,1.100000,0.51880,0.2200,1037.40000000
"TOI-4214 b",2025,"Transit",3.49138850000,0.0501800000,10.68215861,1.65270771640000e+02,165.27077164,0.740000,1642.00,1210.0000,0.170000,85.77000,6370.00,1.434000,1.382000,0.48287,1.1000,346.88100000
"2M0437 b",2021,"Imaging",,118.0000000000,13.00000000,1.27131362800000e+03,1271.31362800,3.180000,1450.00,,,,3100.00,0.840000,0.170000,-1.16368,0.0025,128.48400000
"TOI-4551 b",2023,"Transit",9.95581000000,0.0994000000,11.85910158,4.73564326430000e+02,473.56432643,1.740000,1655.00,1247.7400,0.101000,86.90000,4896.00,3.550000,1.310000,0.80277,4.9200,215.98600000
"TOI-4734 b",2025,"Transit",6.23563300000,0.0740000000,10.91754720,6.16587109580000e+01,61.65871096,0.260000,1468.00,775.0000,0.120000,89.20000,6070.00,1.857000,1.391000,0.62428,3.2000,563.06800000
"HD 224018 c",2025,"Transit",36.57669000000,0.2170000000,2.42000000,1.04000000000000e+01,10.40000000,4.000000,641.00,,0.020000,89.80000,5784.00,1.147000,1.013000,0.12385,7.0000,105.48000000
"TOI-3877 b",2025,"Transit",4.12359600000,0.0529000000,11.67975789,9.97981197980000e+01,99.79811980,0.342000,1445.00,729.0000,0.220000,83.97000,5731.00,1.445000,1.160000,0.30750,5.9000,493.77000000
"Kepler-65 b",2012,"Transit",2.15491000000,0.0350000000,1.42000000,2.40000000000000e+00,2.40000000,4.400000,1740.00,2316.0950,0.028000,92.20000,6211.00,1.410000,1.250000,0.46740,2.9000,303.72800000
"Kepler-80 e",2014,"Transit",4.64489000000,0.0491000000,1.60000000,4.13000000000000e+00,4.13000000,3.750000,629.00,94.7810,0.003500,88.79000,4540.00,0.678000,0.730000,-0.76955,2.0000,369.45100000
"Kepler-82 d",2014,"Transit",2.38296100000,0.0340000000,1.77000000,8.85098000000000e+02,885.09800000,220.000000,1253.00,484.3510,0.000000,86.85000,5428.00,0.945000,0.946000,-0.18507,1.4100,904.32600000
"Kepler-20 b",2011,"Transit",3.69610490000,0.0456500000,1.77300000,9.70000000000000e+00,9.70000000,9.400000,1187.00,331.0000,0.083000,87.36000,5495.00,0.916400,0.929000,-0.16451,5.6000,282.56300000
"Kepler-406 b",2014,"Transit",2.42629000000,0.0359900000,1.43000000,6.35000000000000e+00,6.35000000,11.820000,1302.00,826.9330,0.000000,82.34000,5538.00,1.070000,1.070000,0.04820,5.8400,364.03000000
"Kepler-231 b",2014,"Transit",10.06527500000,0.0740000000,1.73000000,3.54000000000000e+01,35.40000000,13.800000,488.00,14.8790,0.000000,89.22000,3767.00,0.490000,0.580000,-1.03621,3.1500,316.61800000
"HD 224018 d",2025,"Transit",138.07310000000,0.5300000000,2.40000000,4.20000000000000e+00,4.20000000,1.700000,411.00,,0.040000,89.90000,5784.00,1.147000,1.013000,0.12385,7.0000,105.48000000
"Kepler-385 c",2014,"Transit",15.16316100000,0.1270000000,3.04000000,1.32000000000000e+01,13.20000000,2.580000,829.00,83.1550,0.000000,80.54000,6326.00,1.126000,0.992000,0.14374,3.3100,1432.61000000
"Kepler-60 b",2012,"Transit",7.13340000000,0.0725500000,1.71000000,4.19000000000000e+00,4.19000000,4.620000,1102.00,318.0000,0.000000,86.52000,5905.00,1.257000,1.041000,0.36906,8.9100,1025.10000000
"Kepler-100 b",2014,"Transit",6.88734000000,0.0730900000,1.34000000,4.01000000000000e+00,4.01000000,12.357908,1155.00,478.2140,0.130000,85.37000,5837.00,1.510000,1.130000,0.39445,6.9200,304.64500000
"KOI-2513.01",2023,"Transit",19.00547000000,0.5000000000,2.80224517,7.31005336100000e+03,7310.05336100,2000.000000,758.00,78.1900,0.360000,89.70000,5900.00,1.200000,0.910000,0.19700,8.0000,1369.87000000
"Kepler-1876 b",2021,"Transit",6.99205000000,0.0758000000,0.85300000,2.40000000000000e+00,2.40000000,19.000000,1299.00,475.0000,0.098000,89.13000,6104.00,1.477000,1.187000,0.42894,4.4000,259.93500000
"Kepler-145 b",2013,"Transit",22.95100000000,0.1730800000,2.65000000,3.71000000000000e+01,37.10000000,13.000000,873.00,154.7050,0.430000,88.39000,6022.00,1.850000,1.320000,0.69164,3.2400,566.85000000
"Kepler-85 b",2012,"Transit",8.30000000000,0.0788500000,1.77800000,1.84000000000000e+00,1.84000000,1.819493,809.00,107.0280,0.020000,88.14000,5505.20,0.875000,0.928000,-0.21230,1.3800,765.02500000
"Kepler-36 c",2012,"Transit",16.21865000000,0.1269200000,3.67900000,7.13000000000000e+00,7.13000000,0.787000,928.00,191.0000,0.000000,89.36000,5979.00,1.634000,1.034000,0.51005,7.4100,527.95600000
"Kepler-161 c",2014,"Transit",7.06424000000,0.0680000000,2.05000000,3.61000000000000e+00,3.61000000,1.310000,769.00,76.2010,0.000000,88.42000,5078.00,0.806000,0.853000,-0.44679,0.9100,434.63200000
"KOI-134 b",2025,"Transit",67.12770000000,0.3630000000,12.03844527,3.46432963630000e+02,346.43296363,1.090000,659.00,45.0000,0.160000,89.58000,6160.00,1.667000,1.407000,0.62325,2.4000,1159.21000000
"Kepler-114 d",2013,"Transit",11.77600000000,0.0835800000,2.53000000,3.90000000000000e+00,3.90000000,0.220000,446.00,31.0160,0.000000,88.87000,4660.00,0.540000,0.560000,-0.68530,2.6900,259.53300000
"Kepler-85 d",2014,"Transit",17.91323000000,0.1300000000,1.20000000,8.69679000000000e+00,8.69679000,4.400000,626.00,38.3900,0.000000,87.39000,5436.00,0.893000,0.947000,-0.21230,1.3800,765.02500000
"TOI-3984 A b",2023,"Transit",4.35332600000,0.0410000000,7.90000000,4.40000000000000e+01,44.00000000,0.490000,563.00,16.7000,0.230000,89.50000,3476.00,0.470000,0.490000,-1.57408,2.9000,108.88300000
"TOI-4562 b",2023,"Transit",225.10640000000,0.7680000000,12.53000000,7.32000000000000e+02,732.00000000,2.060000,318.00,3.2011,0.760000,89.15000,6096.00,1.152000,1.192000,0.25285,0.7000,339.60500000
"Kepler-350 c",2013,"Transit",17.84900000000,0.1385000000,3.10000000,6.10000000000000e+00,6.10000000,0.350000,888.00,138.4150,0.000000,86.29000,6492.30,1.250000,1.000000,0.42842,4.0000,956.85900000
"Kepler-55 c",2012,"Transit",42.15164180000,0.2095000000,2.21000000,6.98000000000000e+01,69.80000000,35.500000,349.00,3.8400,0.000000,89.96000,4362.00,0.580000,0.620000,-0.76324,2.3400,578.79600000
"2MASS J11011926-7732383 b",2024,"Imaging",,266.0000000000,11.90000000,8.89919539600000e+03,8899.19539600,29.000000,2677.00,,,,,,,,,
"HIP 77900 b",2024,"Imaging",,3319.0000000000,12.10000000,6.67439654700000e+03,6674.39654700,20.700000,2507.00,,,,13646.00,,,,,150.86200000
"Kepler-417 b",2014,"Transit Timing Variations",12.33100000000,0.1006000000,2.31000000,1.10000000000000e+01,11.00000000,4.900000,671.00,43.6240,0.000000,89.98000,5177.00,0.806000,0.900000,-0.41061,4.9000,973.98900000
"UCAC4 328-061594 b",2024,"Imaging",,19000.0000000000,12.10000000,6.67439654700000e+03,6674.39654700,20.700000,,,,,,,1.190000,,0.4000,39.90890000
"NGTS-30 b",2024,"Transit",98.29838000000,0.4080000000,10.40193409,3.05115270720000e+02,305.11527072,1.490000,500.00,172.8570,0.294000,89.48300,5455.00,0.913000,0.940000,-0.18738,1.1000,238.37700000
"UCAC3 113-933 b",2024,"Imaging",,6100.0000000000,12.10000000,6.67439654700000e+03,6674.39654700,20.700000,,,,,3864.00,0.564484,0.610000,-1.19385,0.5500,52.58290000
"Kepler-363 c",2014,"Transit",7.54242700000,0.0790000000,1.69000000,6.64000000000000e+01,66.40000000,75.600000,1054.00,376.2900,0.000000,88.44000,5593.00,1.485000,1.226000,0.36465,5.5000,762.59600000
"Kepler-272 b",2014,"Transit",2.97135300000,0.0380000000,1.43000000,7.80000000000000e+01,78.00000000,147.000000,1200.00,801.7410,0.000000,87.49000,5297.00,0.929000,0.910000,0.06634,13.1800,889.60800000
"TIC 241249530 b",2024,"Transit",165.77190000000,0.6410000000,13.29385111,1.58278546686000e+03,1582.78546686,3.700000,,,0.941200,85.17000,6166.00,1.397000,1.271000,0.40824,3.2000,324.44800000
"Gaia-4 b",2025,"Astrometry",571.30000000000,,12.40000000,3.75037520260000e+03,3750.37520260,10.800000,,,0.338000,116.90000,4034.00,0.624000,0.644000,-0.99957,6.8000,73.48290000
"NGTS-6 b",2019,"Transit",0.88205900000,0.0167700000,14.86313400,4.25574370000000e+02,425.57437000,0.711000,1283.90,983.4246,0.000000,78.23100,4730.00,0.754000,0.767000,-0.59176,9.7700,308.26200000
"NGTS-32 b",2025,"Transit",3.31211000000,0.0440000000,15.91675259,1.81162191990000e+02,181.16219199,0.240000,1750.00,1554.0000,0.000000,86.90000,5680.00,1.850000,1.070000,0.47092,8.0300,837.45700000
"Kepler-107 c",2014,"Transit",4.90145200000,0.0606400000,1.59700000,1.00000000000000e+01,10.00000000,13.500000,1378.00,602.0000,0.080000,89.49000,5854.00,1.447000,1.238000,0.36449,4.2900,525.99700000
"Kepler-107 b",2014,"Transit",3.18002180000,0.0454400000,1.53600000,3.80000000000000e+00,3.80000000,5.800000,1592.00,1073.0000,0.100000,89.05000,5854.00,1.447000,1.238000,0.36449,4.2900,525.99700000
"Kepler-345 b",2014,"Transit",7.41556300000,0.0660000000,0.74000000,4.80000000000000e-01,0.48000000,4.800000,622.00,35.3700,0.000000,89.05000,4504.00,0.623000,0.610000,-0.49534,2.7500,260.00000000
"Kepler-240 c",2014,"Transit",7.95352800000,0.0740000000,2.20000000,1.02300000000000e+02,102.30000000,52.800000,696.00,59.8380,0.000000,89.24000,4985.00,0.739000,0.868000,-0.52355,1.9100,746.92700000
"Kepler-424 b",2014,"Transit",3.31186440000,0.0440000000,9.98000000,3.27350000000000e+02,327.35000000,1.940000,1116.00,470.7540,0.000000,84.68000,5460.00,0.940000,1.010000,-0.15000,4.9000,698.64600000
"Kepler-223 c",2014,"Transit",9.84564000000,0.0911700000,3.44000000,5.10000000000000e+00,5.10000000,0.710000,947.00,302.4740,0.150000,90.00000,5803.00,1.720000,1.125000,0.37128,8.9100,1859.71000000
"TOI-663 c",2024,"Transit",4.69555070000,0.0437000000,2.26000000,3.65000000000000e+00,3.65000000,1.730000,553.00,22.3000,,89.30000,3681.00,0.512000,0.514000,-1.37033,,64.23080000
"Kepler-238 d",2014,"Transit",13.23354900000,0.1150000000,3.07000000,2.31000000000000e+01,23.10000000,2.950000,888.00,213.4800,0.000000,89.95000,5751.00,1.430000,1.229000,0.43048,4.7900,1798.75000000
"Kepler-30 b",2012,"Transit",29.33434000000,0.1800000000,3.90000000,1.13000000000000e+01,11.30000000,1.020000,524.00,16.3790,0.042000,90.17900,5498.00,0.950000,0.990000,-0.23658,2.0000,914.22100000
"HIP 79098 AB b",2019,"Imaging",,345.0000000000,12.10000000,6.51551500000000e+03,6515.51500000,20.200000,2450.00,,,,9193.75,,3.750000,,0.0100,145.79800000
"KMT-2024-BLG-2242L b",2025,"Microlensing",,0.8900000000,3.82000000,1.39844499080000e+01,13.98444991,1.380000,,,,,,,0.069000,,,7620.00000000
"TOI-3785 b",2023,"Transit",4.67473730000,0.0430000000,5.14000000,1.49500000000000e+01,14.95000000,0.610000,582.00,19.1000,0.110000,88.10000,3576.00,0.500000,0.520000,-1.43533,8.0000,79.76340000
"TRAPPIST-1 b",2016,"Transit",1.51082600000,0.0115400000,1.11600000,1.37400000000000e+00,1.37400000,5.441939,397.60,4.1530,0.006220,89.72800,2566.00,0.119200,0.089800,-3.25727,7.6000,12.42988881
"HATS-30 b",2016,"Transit",3.17435160000,0.0435400000,13.17057500,2.24387980000000e+02,224.38798000,0.543000,1414.00,718.9097,0.096000,86.84000,5943.00,1.061000,1.093000,0.09691,2.3000,342.14000000
"Kepler-238 e",2013,"Transit",23.65400000000,0.1728600000,5.60000000,1.69700000000000e+02,169.70000000,0.540000,731.00,98.4610,0.000000,89.98000,5800.00,0.960000,1.060000,0.43048,4.7900,1798.75000000
"Kepler-106 c",2014,"Transit",13.57080000000,0.1098700000,2.50000000,1.04400000000000e+01,10.44000000,3.280000,785.00,96.9050,0.000000,87.07000,5858.00,1.040000,1.000000,0.08255,4.8300,444.32200000
"Kepler-1513 b",2016,"Transit",160.88420000000,0.5697100000,8.59400000,4.83099178640000e+01,48.30991786,1.304000,346.00,2.2300,0.306000,89.86000,5491.00,0.950000,0.943000,-0.12901,7.0000,349.24700000
"Kepler-327 c",2014,"Transit",5.21233300000,0.0470000000,1.03000000,2.03000000000000e+01,20.30000000,102.000000,537.00,28.2720,0.000000,89.44000,3799.00,0.492000,0.591913,-1.25964,3.2800,241.98700000
"Kepler-1660 AB b",2023,"Eclipse Timing Variations",239.50440000000,0.8000000000,12.90000000,1.58659940774400e+03,1586.59940774,4.060000,,,0.055410,86.31000,6305.24,1.491000,1.136600,0.66823,,1188.54000000
"WASP-167 b",2017,"Transit",2.02195960000,0.0365000000,17.71022000,2.54264000000000e+03,2542.64000000,,2329.00,3208.4100,,79.90000,7000.00,1.790000,1.590000,0.89734,1.2900,423.55200000
"HD 26161 b",2021,"Radial Velocity",10942.29013000000,10.0870000000,11.90000000,9.04539646322000e+03,9045.39646322,29.500000,,,0.922000,59.55800,6057.62,1.455981,1.120000,0.39304,,40.91280000
"Kepler-80 b",2012,"Transit",7.05246000000,0.0648000000,2.67000000,6.93000000000000e+00,6.93000000,1.380000,547.00,54.3820,0.004900,89.34000,4540.00,0.678000,0.730000,-0.76955,2.0000,369.45100000
"HD 152843 c",2021,"Transit",19.50210400000,0.1482000000,5.94000000,9.67000000000000e+00,9.67000000,0.253000,253.08,133.1000,0.074000,89.21000,6310.00,1.430000,1.150000,0.44992,3.9700,107.89800000
"Kepler-94 b",2014,"Transit",2.50806000000,0.0337700000,3.51000000,1.08400000000000e+01,10.84000000,1.450000,997.00,216.0940,0.000000,86.61000,4781.00,0.760000,0.810000,-0.61348,1.4100,191.90400000
"Kepler-305 c",2013,"Transit",8.29100000000,0.0756800000,3.30000000,6.00000000000000e+00,6.00000000,0.917000,728.00,65.1000,0.000000,83.45000,5080.00,0.800000,0.760000,-0.42318,4.3700,868.47700000
"Kepler-279 d",2013,"Transit",54.41400000000,0.2901000000,3.10000000,3.75000000000000e+01,37.50000000,0.300000,574.00,35.7390,0.000000,87.09000,6689.45,1.070000,1.100000,0.51880,0.2200,1037.40000000
"Kepler-58 e",2023,"Transit",4.45814897000,0.0533000000,1.61000000,5.97796000000000e+02,597.79600000,131.000000,1212.00,511.6000,0.000000,84.65000,6100.00,1.083000,1.017000,-0.00422,2.1400,969.25200000
"TOI-519 b",2021,"Transit",1.26523280000,0.0159000000,11.54525012,1.47154552441000e+02,147.15455244,0.560000,687.00,54.0000,0.330000,88.90000,3322.00,0.350000,0.335000,-1.85078,5.4000,115.55700000
"HD 80869 b",2021,"Radial Velocity",1752.92067000000,2.9050000000,12.80000000,1.60980088145500e+03,1609.80088146,4.220000,203.20,0.1420,0.924000,98.55900,5837.00,1.062000,1.060000,0.39977,,85.39510000
"Kepler-101 b",2014,"Transit",3.48768120000,0.0474000000,5.77000000,5.11000000000000e+01,51.10000000,1.450000,1513.00,1240.3320,0.086000,85.82000,5667.00,1.560000,1.170000,0.42034,5.9000,927.98100000
"TIC 393818343 b",2024,"Transit",16.24921000000,0.1291000000,12.18416202,1.37937528638000e+03,1379.37528638,4.220000,805.50,2.2800,0.605800,89.57000,5756.00,1.086000,1.082000,0.06744,3.8000,93.73450000
"CoRoT-30 b",2020,"Transit",9.06005000000,0.0844000000,11.30988100,9.21707000000000e+02,921.70700000,3.450000,,,0.007000,90.00000,5650.00,0.910000,0.980000,-0.19653,3.0000,1032.23000000
"CoRoT-31 b",2020,"Transit",4.62941000000,0.0586000000,16.36514000,2.66977200000000e+02,266.97720000,0.330000,,,0.020000,83.20000,5700.00,2.150000,1.250000,0.39778,4.7000,2005.76000000
"Kepler-117 c",2014,"Transit",50.79039100000,0.2804000000,12.34100000,5.84780000000000e+02,584.78000000,1.740000,704.00,41.8630,0.032300,89.64000,6150.00,1.606000,1.129000,0.53776,5.3000,1455.57000000
"HATS-4 b",2014,"Transit",2.51672900000,0.0362000000,11.43300000,4.20471000000000e+02,420.47100000,1.550000,1315.00,558.8280,0.013000,88.50000,5403.00,0.925000,1.001000,-0.18700,2.1000,416.45900000
"TOI-2567 b",2022,"Transit",5.98394400000,0.0672000000,10.92875618,6.38835098070000e+01,63.88350981,0.269000,1352.00,558.0000,0.000000,88.30000,5611.00,1.686000,1.130000,0.40483,7.6000,504.77500000
"Kepler-1705 b",2021,"Transit",9.03502000000,0.0800000000,2.03000000,4.47000000000000e+00,4.47000000,2.977353,789.00,91.7400,0.033000,88.79000,6312.00,1.259000,1.139000,0.35411,2.5900,1633.49000000
"TOI-1080 b",2026,"Transit",3.96524820000,0.0272000000,1.20000000,1.07000000000000e+01,10.70000000,,368.00,4.3500,,89.26000,3065.00,0.201900,0.166700,-2.48945,6.0000,25.55900000
"TOI-3862 b",2026,"Transit",1.55745774000,0.0253900000,5.53000000,5.37000000000000e+01,53.70000000,1.750000,1539.00,358.8390,0.023200,89.15000,5300.00,0.920000,0.900000,-0.19443,,249.02000000
"KELT-4 A b",2016,"Transit",2.98959320000,0.0431700000,19.04409100,2.86682660000000e+02,286.68266000,0.228000,1823.00,1840.0000,0.000000,83.16000,6206.00,1.603000,1.201000,0.53529,4.4400,218.05000000
"TOI-561 b",2020,"Transit",0.44656970000,0.0106400000,1.39700000,2.02000000000000e+00,2.02000000,4.100000,2319.00,4709.0000,0.000000,87.00000,5342.00,0.843000,0.806000,-0.28233,16.1000,85.79900000
"TOI-784 b",2023,"Transit",2.79703650000,0.0380000000,1.93000000,9.67000000000000e+00,9.67000000,7.400000,1256.00,413.8940,0.000000,88.60000,5558.00,0.907000,0.910000,-0.19034,,64.59970000
"WASP-141 b",2016,"Transit",3.31065100000,0.0469000000,13.56289000,8.54962700000000e+02,854.96270000,1.980000,1540.00,1061.5542,0.000000,87.60000,5900.00,1.370000,1.250000,0.31468,5.0000,516.54300000
"TOI-1450 A b",2024,"Transit",2.04392740000,,1.13000000,1.25800000000000e+00,1.25800000,4.790000,722.00,44.9493,,86.24500,3437.00,0.483000,0.480000,-1.56499,,22.44670000
"Wolf 503 b",2018,"Transit",6.00127000000,0.0570600000,2.04300000,6.26000000000000e+00,6.26000000,2.920000,790.00,69.6000,0.410000,89.87000,4716.00,0.689000,0.688000,-0.67572,11.0000,44.52600000
"G 9-40 b",2019,"Transit",5.74599820000,0.0418000000,1.90000000,4.00000000000000e+00,4.00000000,3.200000,440.60,6.2700,0.000000,89.03000,3395.00,0.302600,0.295200,-1.96019,9.9000,27.92760000
"HD 86065 b",2022,"Radial Velocity",25775.78859000000,15.9470000000,12.50000000,2.87730056857100e+03,2877.30056857,8.100000,,,0.219000,29.82100,4927.56,0.780347,0.810000,-0.49020,,40.36610000
"HD 115404 A c",2022,"Radial Velocity",15319.22517000000,11.3640000000,12.50000000,3.27967133183300e+03,3279.67133183,9.230000,,,0.211000,25.79100,5019.17,0.727007,0.830000,-0.51970,,10.98160000
"Kepler-408 b",2014,"Transit",2.46502000000,0.0359200000,0.82000000,5.00000000000000e+00,5.00000000,,1561.00,1503.5810,0.000000,87.51000,6104.00,1.230000,1.080000,0.28298,6.6800,88.78320000
"PZ Tel b",2023,"Imaging",44000.00000000000,27.0000000000,11.90000000,8.58136698900000e+03,8581.36698900,28.000000,,,0.520000,91.73000,5169.00,1.256460,1.360000,0.00662,0.2000,47.06480000
"TOI-2076 c",2021,"Transit",21.01447000000,0.1407000000,3.54000000,7.20000000000000e+00,7.20000000,0.870000,581.00,32.7000,0.036000,89.76000,5187.00,0.758000,0.849000,-0.42285,0.2100,41.90910000
"TOI-532 b",2021,"Transit",2.32665080000,0.0296000000,5.82000000,6.15000000000000e+01,61.50000000,1.720000,867.00,94.1000,0.000000,88.08000,3927.00,0.612000,0.639000,-1.09528,7.1000,135.04700000
